Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-on Total,Add-ons Purchased,Extended Warranty,Accessory,Impulse
18695,62,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,4/7/2024 0:00,Same Day,123.92,"Accessory, Accessory",0,2,0
18695,62,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,8/2/2024 0:00,Standard,56.35,Accessory,0,1,0
18697,33,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,1/10/2024 0:00,Expedited,243.83,"Accessory, Accessory, Accessory",0,3,0
18699,29,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,7/5/2024 0:00,Standard,129.63,"Accessory, Impulse Item, Impulse Item",0,1,2
18700,48,Female,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,3/4/2024 0:00,Same Day,199.01,"Impulse Item, Impulse Item, Impulse Item",0,0,3
18700,48,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,7/29/2024 0:00,Standard,0,,0,0,0
18701,44,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4595,459.5,10,8/12/2024 0:00,Expedited,73.75,Impulse Item,0,0,1
18701,44,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,2279.36,1139.68,2,8/20/2024 0:00,Same Day,35.97,"Extended Warranty, Extended Warranty",2,0,0
18703,55,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,1/7/2024 0:00,Same Day,116.85,"Accessory, Impulse Item",0,1,1
18703,55,Male,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,9/18/2024 0:00,Same Day,151.91,"Extended Warranty, Extended Warranty",2,0,0
18704,78,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,2757,459.5,6,7/22/2024 0:00,Same Day,142.75,"Accessory, Accessory, Extended Warranty",1,2,0
18708,39,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,3/4/2024 0:00,Same Day,54.52,Extended Warranty,1,0,0
18709,28,Male,No,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,3/11/2024 0:00,Same Day,96.4,Impulse Item,0,0,1
18710,69,Male,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,3932.05,786.41,5,7/2/2024 0:00,Expedited,0,,0,0,0
18711,25,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1378.5,459.5,3,8/23/2024 0:00,Same Day,17.49,Impulse Item,0,0,1
18713,70,Male,No,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,8/8/2024 0:00,Expedited,222.02,"Accessory, Accessory, Impulse Item",0,2,1
18714,58,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2757,459.5,6,6/12/2024 0:00,Expedited,0,,0,0,0
18715,20,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,3676,459.5,8,9/18/2024 0:00,Expedited,126.98,"Impulse Item, Extended Warranty, Impulse Item",1,0,2
18716,62,Male,No,Headphones,HDP456,3,Completed,PayPal,1805.9,361.18,5,3/25/2024 0:00,Same Day,23.2,Accessory,0,1,0
18716,62,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,9117.44,1139.68,8,5/26/2024 0:00,Expedited,187.75,"Impulse Item, Extended Warranty, Accessory",1,1,1
18717,43,Male,No,Headphones,HDP456,1,Cancelled,PayPal,3611.8,361.18,10,8/2/2024 0:00,Expedited,0,,0,0,0
18722,64,Male,No,Headphones,HDP456,4,Completed,Credit Card,3611.8,361.18,10,1/26/2024 0:00,Standard,55.07,Accessory,0,1,0
18722,64,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,4/15/2024 0:00,Same Day,143.53,"Impulse Item, Accessory, Extended Warranty",1,1,1
18724,58,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,3250.62,361.18,9,3/22/2024 0:00,Same Day,0,,0,0,0
18724,58,Male,Yes,Smartphone,SMP234,3,Cancelled,PayPal,9117.44,1139.68,8,5/6/2024 0:00,Standard,54.04,Impulse Item,0,0,1
18724,58,Male,No,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,7/29/2024 0:00,Same Day,203.01,"Impulse Item, Extended Warranty, Extended Warranty",2,0,1
18725,50,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2/25/2024 0:00,Standard,89.47,Impulse Item,0,0,1
18727,26,Female,No,Tablet,TBL345,1,Completed,PayPal,3932.05,786.41,5,2/20/2024 0:00,Standard,47.55,Impulse Item,0,0,1
18727,26,Female,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,2757,459.5,6,4/10/2024 0:00,Same Day,86.41,Accessory,0,1,0
18728,59,Male,No,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,2/29/2024 0:00,Same Day,74.81,Extended Warranty,1,0,0
18729,46,Female,Yes,Smartphone,SMP234,2,Completed,PayPal,4558.72,1139.68,4,3/19/2024 0:00,Standard,79.08,Impulse Item,0,0,1
18731,66,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,1/7/2024 0:00,Same Day,161.43,"Extended Warranty, Impulse Item",1,0,1
18731,66,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,1/15/2024 0:00,Expedited,79.83,"Accessory, Accessory",0,2,0
18731,66,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1083.54,361.18,3,4/6/2024 0:00,Same Day,223.21,"Accessory, Extended Warranty, Extended Warranty",2,1,0
18733,36,Male,No,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,5/22/2024 0:00,Expedited,113.86,"Extended Warranty, Accessory, Accessory",1,2,0
18733,36,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,7/9/2024 0:00,Same Day,94.26,Extended Warranty,1,0,0
18733,36,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,3676,459.5,8,7/22/2024 0:00,Same Day,0,,0,0,0
18734,44,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,2359.23,786.41,3,5/27/2024 0:00,Same Day,30.78,"Accessory, Accessory",0,2,0
18734,44,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,7977.76,1139.68,7,7/16/2024 0:00,Expedited,282.11,"Impulse Item, Impulse Item, Accessory",0,1,2
18735,35,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1838,459.5,4,7/28/2024 0:00,Standard,79.31,"Extended Warranty, Impulse Item",1,0,1
18735,35,Female,Yes,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,9/7/2024 0:00,Expedited,17.28,Impulse Item,0,0,1
18735,35,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919,459.5,2,9/16/2024 0:00,Standard,83.28,"Accessory, Accessory",0,2,0
18736,64,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,8/5/2024 0:00,Standard,104.2,"Extended Warranty, Extended Warranty",2,0,0
18738,30,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,7/7/2024 0:00,Expedited,121.35,"Accessory, Accessory",0,2,0
18739,75,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2/3/2024 0:00,Standard,156.08,"Extended Warranty, Extended Warranty",2,0,0
18741,22,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,2/16/2024 0:00,Standard,183.89,"Impulse Item, Extended Warranty, Impulse Item",1,0,2
18742,55,Female,No,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,1/5/2024 0:00,Same Day,123.24,"Impulse Item, Accessory",0,1,1
18743,32,Male,Yes,Laptop,LTP123,2,Completed,PayPal,674.32,674.32,1,2/11/2024 0:00,Expedited,198.88,"Extended Warranty, Extended Warranty, Accessory",2,1,0
18743,32,Male,Yes,Smartphone,SMP234,1,Cancelled,Bank Transfer,6838.08,1139.68,6,3/20/2024 0:00,Same Day,116.29,"Accessory, Extended Warranty",1,1,0
18745,40,Male,No,Smartwatch,SWT567,5,Completed,PayPal,919,459.5,2,3/22/2024 0:00,Same Day,94.66,"Impulse Item, Accessory",0,1,1
18745,40,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,459.5,459.5,1,5/23/2024 0:00,Expedited,74.54,Accessory,0,1,0
18746,71,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,1/3/2024 0:00,Standard,213.73,"Impulse Item, Extended Warranty, Impulse Item",1,0,2
18747,30,Male,No,Headphones,HDP456,4,Completed,Credit Card,722.36,361.18,2,3/31/2024 0:00,Same Day,25.54,Accessory,0,1,0
18747,30,Male,Yes,Headphones,HDP456,3,Completed,Bank Transfer,2889.44,361.18,8,7/10/2024 0:00,Same Day,45.47,Impulse Item,0,0,1
18747,30,Male,No,Tablet,TBL345,3,Completed,PayPal,786.41,786.41,1,7/20/2024 0:00,Expedited,83.14,Impulse Item,0,0,1
18749,54,Female,Yes,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,5/25/2024 0:00,Expedited,202.67,"Extended Warranty, Extended Warranty, Extended Warranty",3,0,0
18751,22,Male,No,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,2/20/2024 0:00,Expedited,0,,0,0,0
18751,22,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,2/21/2024 0:00,Same Day,0,,0,0,0
18751,22,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,4/7/2024 0:00,Standard,111.28,"Impulse Item, Extended Warranty",1,0,1
18755,29,Female,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,8/18/2024 0:00,Standard,153.16,"Extended Warranty, Impulse Item",1,0,1
18757,26,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,2/8/2024 0:00,Standard,143.26,"Impulse Item, Extended Warranty, Accessory",1,1,1
18757,26,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,3/13/2024 0:00,Same Day,188.27,"Accessory, Extended Warranty",1,1,0
18757,26,Female,No,Laptop,LTP123,4,Completed,Credit Card,6743.2,674.32,10,5/18/2024 0:00,Same Day,26.23,Impulse Item,0,0,1
18758,48,Male,No,Headphones,HDP456,1,Cancelled,PayPal,1805.9,361.18,5,4/5/2024 0:00,Expedited,0,,0,0,0
18758,48,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,4595,459.5,10,5/15/2024 0:00,Standard,99.86,Accessory,0,1,0
18758,48,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,5394.56,674.32,8,5/20/2024 0:00,Expedited,25.85,Impulse Item,0,0,1
18760,23,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,9117.44,1139.68,8,2/2/2024 0:00,Standard,61.52,Accessory,0,1,0
18762,65,Male,No,Laptop,LTP123,3,Cancelled,PayPal,6743.2,674.32,10,7/1/2024 0:00,Standard,0,,0,0,0
18765,59,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4595,459.5,10,4/13/2024 0:00,Expedited,69.95,Impulse Item,0,0,1
18767,54,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,7077.69,786.41,9,9/17/2024 0:00,Standard,86.66,"Extended Warranty, Extended Warranty",2,0,0
18769,36,Female,No,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,1/7/2024 0:00,Expedited,124.69,"Impulse Item, Impulse Item, Impulse Item",0,0,3
18770,24,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,7/30/2024 0:00,Standard,103.74,"Impulse Item, Extended Warranty",1,0,1
18771,59,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,6743.2,674.32,10,2/1/2024 0:00,Same Day,0,,0,0,0
18771,59,Female,Yes,Tablet,TBL345,2,Cancelled,Credit Card,2359.23,786.41,3,5/30/2024 0:00,Standard,95.23,"Extended Warranty, Extended Warranty",2,0,0
18771,59,Female,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,7/21/2024 0:00,Standard,102.76,"Extended Warranty, Impulse Item",1,0,1
18774,53,Female,No,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,9/14/2024 0:00,Expedited,0,,0,0,0
18776,60,Female,No,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,2/21/2024 0:00,Standard,0,,0,0,0
18777,72,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,6/1/2024 0:00,Expedited,73.76,Accessory,0,1,0
18777,72,Female,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,11396.8,1139.68,10,6/14/2024 0:00,Expedited,0,,0,0,0
18778,72,Female,No,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,7/11/2024 0:00,Same Day,37.49,Accessory,0,1,0
18779,25,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,3/4/2024 0:00,Same Day,0,,0,0,0
18781,74,Female,Yes,Smartwatch,SWT567,3,Cancelled,Credit Card,919,459.5,2,4/7/2024 0:00,Same Day,72.45,"Extended Warranty, Extended Warranty, Accessory",2,1,0
18783,34,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,1/9/2024 0:00,Standard,18.96,Extended Warranty,1,0,0
18783,34,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,8/31/2024 0:00,Same Day,24.34,Accessory,0,1,0
18783,34,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,9/20/2024 0:00,Standard,124.79,"Accessory, Impulse Item",0,1,1
18784,63,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1838,459.5,4,9/18/2024 0:00,Standard,40.83,Extended Warranty,1,0,0
18785,54,Male,Yes,Tablet,TBL345,1,Cancelled,Credit Card,7077.69,786.41,9,1/15/2024 0:00,Standard,0,,0,0,0
18786,51,Male,No,Tablet,TBL345,2,Completed,PayPal,2359.23,786.41,3,6/3/2024 0:00,Same Day,170.47,"Impulse Item, Extended Warranty, Accessory",1,1,1
18788,27,Male,No,Tablet,TBL345,1,Completed,Credit Card,5504.87,786.41,7,7/7/2024 0:00,Expedited,59.45,"Extended Warranty, Impulse Item",1,0,1
18788,27,Male,No,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,9/9/2024 0:00,Same Day,134.66,"Impulse Item, Extended Warranty, Accessory",1,1,1
18788,27,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,9/21/2024 0:00,Same Day,145.15,"Impulse Item, Extended Warranty",1,0,1
18793,75,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,5/26/2024 0:00,Expedited,98.14,Accessory,0,1,0
18794,43,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,6291.28,786.41,8,7/14/2024 0:00,Same Day,237.81,"Extended Warranty, Extended Warranty, Extended Warranty",3,0,0
18794,43,Male,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,9/4/2024 0:00,Expedited,85.6,"Accessory, Extended Warranty",1,1,0
18795,43,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,4/9/2024 0:00,Same Day,71.53,Impulse Item,0,0,1
18795,43,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,3250.62,361.18,9,8/21/2024 0:00,Standard,200.6,"Accessory, Impulse Item, Impulse Item",0,1,2
18796,57,Female,No,Tablet,TBL345,2,Completed,Credit Card,4718.46,786.41,6,7/14/2024 0:00,Standard,126.8,"Extended Warranty, Impulse Item",1,0,1
18797,22,Female,No,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,6/28/2024 0:00,Expedited,187.75,"Extended Warranty, Impulse Item, Accessory",1,1,1
18797,22,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,9/20/2024 0:00,Standard,68.18,"Impulse Item, Extended Warranty",1,0,1
18798,36,Male,No,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,3/12/2024 0:00,Expedited,178.57,"Accessory, Accessory, Accessory",0,3,0
18798,36,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,4595,459.5,10,7/25/2024 0:00,Standard,129.65,"Impulse Item, Extended Warranty, Extended Warranty",2,0,1
18800,62,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,3250.62,361.18,9,1/24/2024 0:00,Same Day,0,,0,0,0
18800,62,Male,Yes,Laptop,LTP123,1,Cancelled,Credit Card,2022.96,674.32,3,4/2/2024 0:00,Standard,68.19,"Impulse Item, Extended Warranty",1,0,1
18801,72,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,4720.24,674.32,7,9/3/2024 0:00,Standard,0,,0,0,0
18802,21,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,1/22/2024 0:00,Same Day,50.43,"Impulse Item, Impulse Item",0,0,2
18803,40,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,5698.4,1139.68,5,2/1/2024 0:00,Standard,0,,0,0,0
18804,47,Female,No,Headphones,HDP456,3,Completed,Credit Card,3250.62,361.18,9,5/15/2024 0:00,Same Day,54.42,Accessory,0,1,0
18806,32,Female,No,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,1/10/2024 0:00,Same Day,0,,0,0,0
18807,51,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,786.41,786.41,1,6/25/2024 0:00,Standard,0,,0,0,0
18808,71,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,919,459.5,2,3/12/2024 0:00,Standard,70.04,Impulse Item,0,0,1
18808,71,Male,No,Smartwatch,SWT567,3,Completed,PayPal,1838,459.5,4,9/13/2024 0:00,Standard,16.51,Extended Warranty,1,0,0
18809,64,Female,No,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,1/19/2024 0:00,Standard,93.41,"Extended Warranty, Extended Warranty",2,0,0
18810,70,Male,Yes,Tablet,TBL345,3,Cancelled,PayPal,3932.05,786.41,5,2/4/2024 0:00,Standard,103.38,"Extended Warranty, Accessory",1,1,0
18810,70,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,6/5/2024 0:00,Standard,156.53,"Extended Warranty, Accessory, Accessory",1,2,0
18810,70,Male,No,Laptop,LTP123,4,Cancelled,PayPal,6068.88,674.32,9,8/18/2024 0:00,Standard,0,,0,0,0
18813,56,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,3419.04,1139.68,3,5/20/2024 0:00,Same Day,124.38,"Accessory, Impulse Item",0,1,1
18813,56,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595,459.5,10,7/27/2024 0:00,Standard,0,,0,0,0
18813,56,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,7/31/2024 0:00,Standard,84.8,"Impulse Item, Accessory",0,1,1
18814,73,Male,No,Headphones,HDP456,2,Completed,PayPal,3611.8,361.18,10,5/9/2024 0:00,Expedited,0,,0,0,0
18816,46,Female,Yes,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,2/26/2024 0:00,Standard,100.68,"Accessory, Accessory",0,2,0
18817,50,Male,No,Laptop,LTP123,3,Completed,Credit Card,5394.56,674.32,8,2/24/2024 0:00,Expedited,164.68,"Impulse Item, Extended Warranty, Accessory",1,1,1
18817,50,Male,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,4/27/2024 0:00,Standard,185.44,"Accessory, Impulse Item, Impulse Item",0,1,2
18819,20,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2/19/2024 0:00,Expedited,137.17,"Extended Warranty, Impulse Item",1,0,1
18819,20,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,1572.82,786.41,2,5/24/2024 0:00,Same Day,153.99,"Impulse Item, Impulse Item",0,0,2
18819,20,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,9/13/2024 0:00,Expedited,56.93,"Accessory, Accessory",0,2,0
18820,59,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,7/28/2024 0:00,Expedited,171.29,"Impulse Item, Impulse Item, Impulse Item",0,0,3
18821,70,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,7/7/2024 0:00,Expedited,39.9,Accessory,0,1,0
18822,58,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,2359.23,786.41,3,7/16/2024 0:00,Same Day,63.23,Extended Warranty,1,0,0
18823,38,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,6/10/2024 0:00,Expedited,152.99,"Accessory, Extended Warranty, Impulse Item",1,1,1
18825,61,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,1805.9,361.18,5,5/13/2024 0:00,Expedited,148.14,"Extended Warranty, Extended Warranty, Impulse Item",2,0,1
18827,44,Female,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,4/7/2024 0:00,Same Day,171.49,"Accessory, Accessory, Extended Warranty",1,2,0
18827,44,Female,No,Laptop,LTP123,1,Completed,Credit Card,4045.92,674.32,6,4/26/2024 0:00,Expedited,75.44,Accessory,0,1,0
18828,38,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,5/13/2024 0:00,Same Day,87.57,"Accessory, Accessory",0,2,0
18829,19,Female,No,Smartwatch,SWT567,3,Completed,PayPal,4135.5,459.5,9,7/3/2024 0:00,Same Day,38.32,Extended Warranty,1,0,0
18831,42,Male,No,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,1/9/2024 0:00,Same Day,89.03,Extended Warranty,1,0,0
18831,42,Male,No,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,7/28/2024 0:00,Standard,143.96,"Impulse Item, Impulse Item, Extended Warranty",1,0,2
18832,35,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,2697.28,674.32,4,9/17/2024 0:00,Standard,141.44,"Impulse Item, Extended Warranty",1,0,1
18833,53,Male,Yes,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,6/8/2024 0:00,Standard,0,,0,0,0
18833,53,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4135.5,459.5,9,8/1/2024 0:00,Same Day,0,,0,0,0
18833,53,Male,Yes,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,9/2/2024 0:00,Expedited,199.39,"Impulse Item, Extended Warranty, Impulse Item",1,0,2
18834,69,Female,No,Headphones,HDP456,2,Completed,Credit Card,2889.44,361.18,8,1/10/2024 0:00,Same Day,37.85,Extended Warranty,1,0,0
18834,69,Female,Yes,Smartphone,SMP234,2,Completed,Credit Card,10257.12,1139.68,9,1/20/2024 0:00,Standard,139.23,"Extended Warranty, Accessory",1,1,0
18834,69,Female,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,7/4/2024 0:00,Same Day,107.61,"Impulse Item, Impulse Item",0,0,2
18838,41,Female,Yes,Laptop,LTP123,4,Cancelled,Credit Card,1348.64,674.32,2,6/28/2024 0:00,Expedited,69.11,Extended Warranty,1,0,0
18839,22,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,3/10/2024 0:00,Same Day,0,,0,0,0
18839,22,Male,Yes,Smartphone,SMP234,2,Completed,PayPal,3419.04,1139.68,3,4/7/2024 0:00,Standard,0,,0,0,0
18839,22,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4135.5,459.5,9,4/19/2024 0:00,Expedited,0,,0,0,0
18840,20,Male,Yes,Headphones,HDP456,1,Cancelled,PayPal,3611.8,361.18,10,5/24/2024 0:00,Standard,0,,0,0,0
18840,20,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,1838,459.5,4,9/14/2024 0:00,Expedited,131.16,"Extended Warranty, Impulse Item",1,0,1
18841,37,Female,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,7/15/2024 0:00,Expedited,145.35,"Accessory, Impulse Item",0,1,1
18841,37,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,8/25/2024 0:00,Expedited,115.53,"Impulse Item, Impulse Item",0,0,2
18843,78,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,7/23/2024 0:00,Standard,0,,0,0,0
18843,78,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,919,459.5,2,9/11/2024 0:00,Same Day,137.3,"Extended Warranty, Impulse Item",1,0,1
18844,46,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,8/30/2024 0:00,Expedited,0,,0,0,0
18846,23,Female,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,5/9/2024 0:00,Standard,0,,0,0,0
18848,76,Female,Yes,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,4/3/2024 0:00,Standard,162.79,"Extended Warranty, Extended Warranty, Extended Warranty",3,0,0
18849,66,Male,No,Laptop,LTP123,2,Cancelled,Bank Transfer,4720.24,674.32,7,8/16/2024 0:00,Same Day,0,,0,0,0
18851,48,Female,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,1/24/2024 0:00,Same Day,0,,0,0,0
18851,48,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,1139.68,1139.68,1,2/3/2024 0:00,Same Day,0,,0,0,0
18853,59,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,5394.56,674.32,8,6/7/2024 0:00,Standard,105.93,"Accessory, Impulse Item, Accessory",0,2,1
18853,59,Male,Yes,Smartphone,SMP234,3,Cancelled,Credit Card,1139.68,1139.68,1,8/26/2024 0:00,Expedited,106.08,"Accessory, Accessory",0,2,0
18854,47,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,459.5,459.5,1,4/12/2024 0:00,Same Day,139.14,"Impulse Item, Accessory",0,1,1
18855,43,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,3/14/2024 0:00,Expedited,125.42,"Impulse Item, Accessory",0,1,1
18857,61,Male,No,Tablet,TBL345,5,Completed,Credit Card,2359.23,786.41,3,6/2/2024 0:00,Expedited,39.41,Impulse Item,0,0,1
18858,34,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2528.26,361.18,7,8/25/2024 0:00,Same Day,180.39,"Impulse Item, Extended Warranty, Impulse Item",1,0,2
18858,34,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,9/8/2024 0:00,Same Day,171.35,"Accessory, Impulse Item",0,1,1
18862,48,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,1/29/2024 0:00,Same Day,73.42,Extended Warranty,1,0,0
18862,48,Male,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,4/26/2024 0:00,Same Day,120.93,"Accessory, Extended Warranty",1,1,0
18862,48,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,919,459.5,2,7/8/2024 0:00,Standard,60.99,"Impulse Item, Impulse Item",0,0,2
18863,44,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,3/29/2024 0:00,Standard,0,,0,0,0
18863,44,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,1838,459.5,4,5/3/2024 0:00,Expedited,70.55,Accessory,0,1,0
